host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,percentage_aval_30,has_shampoo,has_kitchen,has_heating,has_air conditioning,has_smoke alarm,has_essentials,has_iron,has_free parking on premises,has_hangers,has_hair dryer,has_washer,has_long term stays allowed,has_wifi,entire_space
1,1.0,1.0,1,1,30.25688,-97.73244,9,4.0,5.0,900.0,3,28,3.0,4.0,12.0,28.0,3.0,27.4,1,12,3,0,5.0,5.0,5.0,5.0,5.0,4.92,4.75,0,1,0.11,0.0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
0,1.0,1.0,1,0,30.35672,-97.79621,4,2.0,,350.0,4,14,4.0,4.0,14.0,14.0,4.0,14.0,0,0,0,0,,,,,,,,0,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.0,1.0,1,1,30.21467,-97.77901,6,3.0,3.0,600.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.02,1.0,0,1,1,1,1,0,0,1,0,0,1,1,1,1
0,1.0,1.0,1,1,30.25472,-97.75562,4,2.0,2.0,400.0,3,14,3.0,3.0,14.0,14.0,3.0,14.0,1,9,0,0,4.89,5.0,4.89,5.0,5.0,4.89,4.67,0,1,0.07,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.0,1.0,1,1,30.26772,-97.70824,7,2.0,2.0,345.0,4,1123,4.0,4.0,1123.0,1123.0,4.0,1123.0,1,38,0,0,4.62,4.63,4.57,4.91,4.83,4.74,4.54,0,1,0.31,0.03333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,13.0,13.0,1,1,30.26585,-97.73328,16,5.0,9.0,1600.0,1,365,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,260,21,0,4.89,4.86,4.79,4.96,4.95,4.81,4.71,1,12,2.13,0.43333333333333335,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,1.0,1.0,1,1,30.25328,-97.72968,5,2.0,3.0,694.0,4,11,4.0,4.0,11.0,11.0,4.0,11.0,1,2,0,0,4.5,4.5,3.5,4.5,5.0,4.0,4.0,0,1,0.02,0.0,0,1,1,1,1,0,0,1,0,0,1,0,1,1
1,2.0,2.0,1,1,30.28354,-97.64966,8,3.0,3.0,389.0,2,1125,2.0,3.0,1125.0,1125.0,2.0,1125.0,1,155,51,3,4.84,4.89,4.71,4.98,4.97,4.81,4.88,0,2,1.28,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,0,30.25398,-97.77856,6,3.0,3.0,679.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,1,0,0,0.0,,,,,,,0,1,0.02,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,0,30.25104,-97.78973,8,3.0,5.0,500.0,1,30,1.0,1.0,30.0,30.0,1.0,30.0,1,13,0,0,5.0,4.92,4.92,5.0,4.83,4.67,4.67,0,1,0.12,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
0,0.0,0.0,1,1,30.26849,-97.71874,8,3.0,5.0,240.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,1,47,0,0,4.8,4.83,4.91,4.98,4.98,4.37,4.7,0,1,0.38,0.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1
0,1.0,1.0,1,1,30.26843,-97.74548,6,2.0,2.0,178.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,362,0,0,4.85,4.9,4.87,4.95,4.97,4.97,4.81,1,1,2.97,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,0,30.29905,-97.73881,2,1.0,1.0,89.0,30,180,30.0,30.0,180.0,180.0,30.0,180.0,1,0,0,0,,,,,,,,0,2,,0.9,0,1,1,1,0,0,0,0,0,0,0,1,1,1
0,2.0,2.0,1,0,30.24583,-97.75472,10,5.0,6.0,1099.0,3,365,2.0,5.0,6.0,1125.0,3.0,1020.3,1,58,22,1,4.79,4.76,4.6,4.93,4.97,4.95,4.66,1,1,0.48,0.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,0,30.32619,-97.74457,3,1.0,1.0,97.0,31,183,31.0,31.0,1125.0,1125.0,31.0,1125.0,1,22,15,1,5.0,4.95,4.95,4.95,5.0,4.91,4.95,1,1,0.18,0.06666666666666667,1,1,1,0,1,1,1,0,1,1,0,1,1,1
0,1.0,1.0,1,1,30.30085,-97.80794,6,3.0,3.0,495.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,6,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0,1,0.05,0.6,0,1,1,1,1,1,0,1,0,1,1,1,1,1
0,5.0,5.0,1,1,30.27232,-97.72579,2,1.0,1.0,214.0,2,90,2.0,3.0,1125.0,1125.0,2.1,1125.0,1,532,47,0,4.84,4.85,4.83,4.96,4.93,4.75,4.78,1,5,4.38,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1.0,1.0,1,0,30.23911,-97.58625,2,1.0,1.0,100.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,0,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1.0,1.0,1,1,30.31267,-97.76641,10,5.0,5.0,318.0,3,175,3.0,3.0,175.0,175.0,3.0,175.0,1,150,18,0,4.83,4.86,4.74,4.97,4.97,4.9,4.78,1,1,1.32,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,0,30.25381,-97.75262,2,1.0,1.0,199.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,1,146,1,0,4.9,4.93,4.9,4.96,4.94,4.83,4.8,0,1,1.21,0.26666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1.0,1.0,1,1,30.24481,-97.72379,4,2.0,2.0,250.0,1,14,1.0,1.0,14.0,14.0,1.0,14.0,1,2,0,0,5.0,4.5,5.0,5.0,5.0,4.0,4.5,0,1,0.02,0.0,0,1,1,1,0,0,0,1,0,0,0,0,1,1
0,1.0,1.0,1,1,30.24026,-97.73338,4,2.0,3.0,190.0,2,150,2.0,2.0,150.0,150.0,2.0,150.0,1,32,0,0,4.53,4.21,4.48,4.76,4.79,4.45,4.45,0,1,0.26,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,0,30.42035,-97.76685,2,1.0,2.0,80.0,32,60,32.0,32.0,60.0,60.0,32.0,60.0,1,33,0,0,4.79,4.76,4.67,4.91,4.85,4.85,4.88,0,1,0.27,0.7666666666666667,1,1,1,1,0,1,0,1,0,0,1,1,1,0
0,1.0,1.0,1,1,30.25937,-97.79249,3,1.0,1.0,567.0,1,90,1.0,1.0,90.0,90.0,1.0,90.0,0,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0.33,0.0,0,1,1,1,0,0,0,1,0,0,1,1,1,1
0,6.0,6.0,1,0,30.33061,-97.72531,2,2.0,2.0,50.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1,21,4,1,4.7,4.79,4.37,4.89,4.79,4.74,4.74,0,2,0.17,0.43333333333333335,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.26543,-97.71338,10,4.0,6.0,750.0,4,15,4.0,4.0,1125.0,1125.0,4.0,1125.0,1,124,0,0,4.72,4.7,4.46,4.83,4.88,4.39,4.53,0,1,1.01,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,1.0,1.0,1,0,30.24623,-97.75904,3,2.0,2.0,135.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,1,76,8,1,5.0,4.99,4.97,4.99,5.0,4.99,4.92,0,1,0.62,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,3.0,3.0,1,1,30.25158,-97.73147,2,1.0,1.0,145.0,1,60,2.0,3.0,60.0,60.0,2.4,60.0,1,319,34,1,4.92,4.92,4.93,4.97,4.95,4.86,4.89,0,2,2.62,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.41633,-97.75228,1,1.0,1.0,45.0,31,150,31.0,31.0,150.0,150.0,31.0,150.0,1,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.07,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
0,2.0,2.0,1,1,30.26895,-97.68947,4,1.0,1.0,99.0,1,14,1.0,1.0,14.0,14.0,1.0,14.0,1,243,0,0,4.88,4.9,4.84,4.96,4.95,4.6,4.82,0,1,2.0,0.2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1,1.0,1.0,1,1,30.27293,-97.72288,2,,1.0,47.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,28,4,0,4.8,4.92,4.64,5.0,4.96,4.96,4.76,0,1,0.23,0.13333333333333333,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1,2.0,2.0,1,1,30.27247,-97.74796,6,2.0,3.0,299.0,3,14,3.0,3.0,14.0,14.0,3.0,14.0,1,8,0,0,4.38,4.5,4.75,4.75,4.88,5.0,4.13,0,2,0.07,0.0,1,1,0,1,1,1,1,1,1,1,0,0,1,1
1,1.0,1.0,1,1,30.24619,-97.74569,6,3.0,3.0,685.0,2,60,2.0,2.0,60.0,60.0,2.0,60.0,1,132,50,6,4.97,4.95,4.95,4.98,4.98,5.0,4.8,0,1,1.21,0.03333333333333333,0,0,1,1,1,0,1,1,0,1,1,0,1,1
1,2.0,2.0,1,0,30.2466,-97.76157,5,2.0,3.0,285.0,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,259,42,0,4.93,4.96,4.92,4.96,4.94,4.98,4.84,1,2,2.16,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2.0,2.0,1,0,30.26448,-97.71715,4,2.0,3.0,125.0,2,7,2.0,2.0,7.0,7.0,2.0,7.0,1,29,0,0,4.9,4.89,4.71,5.0,4.96,4.89,4.78,0,1,0.24,0.0,0,1,1,1,1,0,1,0,0,0,1,0,1,1
1,2.0,2.0,1,1,30.23661,-97.7449,7,3.0,3.0,650.0,1,30,1.0,1.0,30.0,30.0,1.0,30.0,1,59,20,1,4.9,4.82,4.82,4.91,4.93,4.86,4.75,0,2,0.49,0.36666666666666664,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1,1.0,1.0,1,1,30.30224,-97.72768,4,2.0,2.0,300.0,2,27,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,216,10,2,4.8,4.84,4.83,4.92,4.88,4.92,4.78,1,1,1.77,0.3,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1,1.0,1.0,1,1,30.27119,-97.72965,4,2.0,2.0,450.0,2,31,2.0,2.0,31.0,31.0,2.0,31.0,1,72,7,0,4.85,4.87,4.85,5.0,5.0,4.94,4.81,0,1,1.02,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.25152,-97.76212,6,2.0,2.0,643.0,5,14,5.0,5.0,14.0,14.0,5.0,14.0,1,1,0,0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,0,1,0.01,0.0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
0,7.0,7.0,1,1,30.27871,-97.72332,4,1.0,1.0,269.0,1,1124,1.0,1.0,1124.0,1124.0,1.0,1124.0,1,719,77,5,4.86,4.91,4.86,4.95,4.94,4.78,4.76,1,5,5.91,0.03333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,2.0,2.0,1,1,30.29932,-97.77631,1,1.0,1.0,88.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,67,22,1,4.65,4.78,4.59,4.9,4.9,4.9,4.71,0,2,0.65,0.5333333333333333,1,0,1,1,1,1,0,1,0,1,0,1,1,0
0,1.0,1.0,1,1,30.24643,-97.76403,6,3.0,3.0,825.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,1,6,0,0,5.0,5.0,5.0,5.0,5.0,4.83,4.67,0,1,0.05,0.2,0,1,1,1,1,1,0,1,0,0,1,1,1,1
0,1.0,1.0,1,1,30.33345,-97.64937,2,1.0,1.0,75.0,1,30,1.0,1.0,30.0,30.0,1.0,30.0,1,0,0,0,,,,,,,,0,1,,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,2.0,2.0,1,1,30.2398,-97.74525,2,1.0,4.0,64.0,29,240,29.0,29.0,1125.0,1125.0,29.0,1125.0,1,6,0,0,4.83,4.8,5.0,5.0,5.0,4.8,4.6,1,3,0.05,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,0,30.24276,-97.75211,10,4.0,5.0,1100.0,3,1125,2.0,5.0,1125.0,1125.0,2.7,1125.0,1,183,32,2,4.86,4.89,4.86,4.98,4.91,4.95,4.77,0,1,1.88,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.34574,-97.80069,2,2.0,1.0,225.0,3,14,3.0,3.0,14.0,14.0,3.0,14.0,1,1,0,0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,0,1,0.01,0.0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
1,2.0,2.0,1,0,30.24821,-97.76343,5,1.0,2.0,146.0,3,90,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,350,34,2,4.91,4.92,4.95,4.93,4.91,4.93,4.85,1,2,2.86,0.0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
0,1.0,1.0,1,1,30.25884,-97.73056,4,3.0,3.0,630.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0,1,0.05,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.28885,-97.76001,6,2.0,2.0,248.0,3,100,3.0,3.0,100.0,100.0,3.0,100.0,1,11,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.09,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.22187,-97.7747,2,1.0,1.0,110.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,21,1,0,4.85,4.9,4.55,4.8,4.8,4.75,4.8,1,1,0.17,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.24748,-97.74724,7,3.0,7.0,1000.0,1,7,1.0,1.0,7.0,7.0,1.0,7.0,1,3,0,0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,0,1,0.03,1.0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
0,1.0,1.0,1,0,30.23928,-97.77907,2,1.0,1.0,100.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.28097,-97.75393,2,1.0,1.0,97.0,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,14,2,0,4.85,4.92,4.85,5.0,5.0,4.85,4.67,0,1,0.11,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,1.0,1.0,1,0,30.3054,-97.76974,6,3.0,4.0,1050.0,30,90,30.0,30.0,90.0,90.0,30.0,90.0,1,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.02,0.0,0,1,1,1,1,0,0,1,0,1,1,1,1,1
0,1.0,1.0,1,1,30.30571,-97.69464,9,3.0,3.0,300.0,2,7,2.0,2.0,7.0,7.0,2.0,7.0,1,1,0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.01,0.0,0,1,1,1,0,1,1,1,1,0,1,0,1,1
1,4.0,4.0,1,1,30.28184,-97.74276,5,2.0,5.0,771.0,30,1125,4.0,30.0,1125.0,1125.0,29.9,1125.0,1,28,19,1,4.89,4.82,4.79,4.96,4.93,4.86,4.75,0,2,0.23,0.6,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1,4.0,4.0,1,1,30.25478,-97.76854,5,2.0,2.0,525.0,3,150,2.0,3.0,150.0,150.0,3.0,150.0,1,279,44,1,4.97,4.97,4.96,5.0,5.0,4.97,4.92,0,2,2.29,0.23333333333333334,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,0,30.3124,-97.72007,2,1.0,2.0,92.0,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,192,14,3,4.95,4.96,4.94,4.98,4.98,4.88,4.85,0,1,1.58,0.3,1,0,1,1,1,1,0,1,0,1,0,1,0,0
0,1.0,1.0,1,0,30.22971,-97.76695,4,2.0,1.0,800.0,1,4,1.0,1.0,4.0,4.0,1.0,4.0,0,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
0,1.0,1.0,1,0,30.31744,-97.74547,4,2.0,2.0,625.0,4,14,4.0,4.0,14.0,14.0,4.0,14.0,0,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
1,2.0,2.0,1,1,30.25433,-97.77582,3,1.0,2.0,104.0,2,60,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,302,48,6,4.83,4.81,4.9,4.97,4.98,4.9,4.82,0,2,2.48,0.26666666666666666,1,0,1,1,1,1,1,1,1,1,0,1,0,1
1,12.0,12.0,1,0,30.25795,-97.77202,12,5.0,7.0,1386.0,4,390,4.0,4.0,390.0,390.0,4.0,390.0,1,29,2,0,4.93,4.93,4.86,5.0,4.9,4.86,4.68,0,12,0.3,0.13333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.27371,-97.75301,6,1.0,2.0,225.0,5,12,5.0,5.0,12.0,12.0,5.0,12.0,1,13,0,0,4.69,4.54,4.0,4.77,4.92,4.92,4.46,0,1,0.12,0.0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
0,1.0,1.0,1,1,30.39243,-97.92007,2,1.0,1.0,210.0,2,7,2.0,2.0,7.0,7.0,2.0,7.0,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0.02,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1,12.0,12.0,1,0,30.25954,-97.76978,6,3.0,4.0,699.0,5,400,5.0,45.0,1125.0,1125.0,12.4,1125.0,1,89,6,0,4.87,4.92,4.86,4.98,4.95,4.98,4.77,1,12,0.73,0.23333333333333334,0,1,0,0,1,1,1,0,1,1,0,1,1,1
0,3.0,3.0,1,1,30.32104,-97.71852,1,1.0,1.0,65.0,60,1125,60.0,60.0,1125.0,1125.0,60.0,1125.0,1,15,0,0,4.93,4.93,4.86,5.0,5.0,4.93,4.86,0,1,0.17,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1.0,1.0,1,1,30.25917,-97.73425,8,3.0,4.0,1039.0,1,1125,1.0,3.0,4.0,1125.0,1.6,1122.4,1,94,20,2,4.82,4.83,4.82,4.98,4.99,4.78,4.62,0,1,0.77,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,39.0,39.0,1,1,30.30651,-97.72278,6,2.0,3.0,182.0,1,1125,1.0,4.0,1.0,1125.0,2.1,132.6,1,174,9,0,4.75,4.81,4.79,4.87,4.88,4.91,4.73,1,19,1.43,0.9,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1,1.0,1.0,1,0,30.26309,-97.68447,8,3.0,4.0,229.0,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,142,29,0,4.8,4.91,4.66,4.91,4.86,4.8,4.84,0,1,1.8,0.36666666666666664,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,0,30.3068,-97.72797,4,1.0,1.0,106.0,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,191,1,0,4.9,4.88,4.87,4.94,4.96,4.98,4.86,1,1,1.57,0.0,1,1,0,1,0,1,1,1,1,1,0,1,1,1
0,1.0,1.0,1,1,30.30549,-97.77147,8,4.0,6.0,2150.0,4,60,4.0,4.0,60.0,60.0,4.0,60.0,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.01,0.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1
0,1.0,1.0,1,1,30.25858,-97.75181,7,2.0,1.0,650.0,1,5,1.0,1.0,5.0,5.0,1.0,5.0,0,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,0,0,0,1,0,0,0,0,1,1
0,4.0,4.0,1,1,30.2538,-97.74359,4,2.0,2.0,468.0,4,30,4.0,4.0,30.0,30.0,4.0,30.0,1,4,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0,1,0.04,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,1,30.25772,-97.7252,2,2.0,2.0,185.0,4,120,4.0,4.0,120.0,120.0,4.0,120.0,1,101,0,0,4.87,4.81,4.82,4.97,4.97,4.59,4.77,0,1,0.83,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1.0,1.0,1,1,30.25909,-97.756,2,1.0,1.0,325.0,1,1124,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,366,56,6,4.94,4.95,4.96,4.98,4.99,4.97,4.88,1,1,3.19,0.13333333333333333,0,0,0,0,1,1,1,1,1,1,0,1,1,1
0,2.0,2.0,1,1,30.23899,-97.7522,2,1.0,2.0,47.0,1,5,1.0,1.0,5.0,5.0,1.0,5.0,1,52,0,0,4.67,4.82,4.73,4.87,4.85,4.64,4.64,0,2,0.46,0.0,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,0.0,0.0,1,0,30.295,-97.68182,8,3.0,4.0,400.0,3,180,3.0,3.0,180.0,180.0,3.0,180.0,1,6,6,3,4.83,4.83,4.83,4.83,4.83,4.5,4.83,0,1,1.53,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,1,30.241,-97.75371,4,2.0,3.0,205.0,30,200,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,26,4,0,4.88,4.96,4.81,5.0,5.0,4.92,4.73,0,1,0.24,0.1,0,1,0,0,1,1,1,1,1,1,0,1,0,1
1,4.0,4.0,1,1,30.33875,-97.76135,5,3.0,3.0,695.0,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0,1,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,3,0.02,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7.0,7.0,1,1,30.26139,-97.77566,2,1.0,1.0,307.0,2,90,2.0,3.0,1125.0,1125.0,2.0,1125.0,1,254,22,4,4.81,4.88,4.9,4.97,4.94,4.9,4.76,1,6,2.13,0.13333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2.0,2.0,1,1,30.27241,-97.74894,3,1.0,1.0,82.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,1,164,0,0,4.84,4.8,4.82,4.92,4.91,4.96,4.82,0,2,1.36,0.0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1,1.0,1.0,1,1,30.29948,-97.79728,10,4.0,5.0,529.0,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,97,6,1,4.8,4.82,4.75,4.96,4.97,4.82,4.78,1,1,0.81,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,2.0,2.0,1,1,30.3239,-97.731,4,2.0,3.0,198.0,2,60,2.0,2.0,60.0,60.0,2.0,60.0,1,86,20,2,4.74,4.9,4.67,4.99,4.99,4.86,4.78,0,1,0.76,0.06666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,1,30.25174,-97.78213,6,3.0,4.0,599.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,1,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.05,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,3.0,3.0,1,0,30.258,-97.75195,2,1.0,2.0,45.0,30,360,30.0,30.0,360.0,360.0,30.0,360.0,1,28,3,0,4.93,4.96,4.75,5.0,5.0,4.82,4.79,0,3,0.24,0.03333333333333333,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1,1.0,1.0,1,1,30.26778,-97.72849,2,,1.0,270.0,2,31,2.0,2.0,31.0,31.0,2.0,31.0,1,114,25,3,4.95,4.95,4.96,4.99,5.0,4.97,4.84,0,1,1.16,0.26666666666666666,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,2.0,2.0,1,1,30.253061,-97.745712,4,2.0,2.0,517.0,2,180,2.0,2.0,180.0,180.0,2.0,180.0,1,60,19,3,4.97,4.92,4.97,5.0,5.0,4.98,4.77,0,4,0.92,0.4,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,1.0,1.0,1,0,30.27516,-97.75719,6,2.0,3.0,400.0,2,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,53,0,0,4.91,4.94,4.92,4.9,4.78,4.88,4.76,1,1,0.45,0.03333333333333333,0,1,1,1,1,1,1,1,0,1,1,1,1,1
1,1.0,1.0,1,0,30.34253,-97.8616,6,3.0,3.0,281.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,100,24,2,4.91,4.91,4.83,4.98,4.94,4.88,4.81,1,1,1.09,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,0,30.20976,-97.81729,5,2.0,2.0,250.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,0,0,0,1,0,0,1,1,1,1
1,1.0,1.0,1,1,30.29961,-97.73449,4,1.0,2.0,185.0,2,75,2.0,3.0,1125.0,1125.0,2.0,1125.0,1,130,27,2,4.99,4.98,5.0,5.0,4.95,5.0,4.95,0,1,1.27,0.36666666666666664,0,0,1,1,1,0,1,1,0,1,0,0,1,1
1,1.0,1.0,1,0,30.27936,-97.74362,4,1.0,2.0,399.0,3,50,2.0,5.0,2.0,1125.0,3.4,1117.3,1,435,32,2,4.96,4.97,4.95,4.99,4.99,4.88,4.89,1,1,3.67,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2.0,2.0,1,1,30.34024,-97.73739,5,2.0,2.0,130.0,2,95,2.0,2.0,95.0,95.0,2.0,95.0,1,85,14,0,4.86,4.91,4.84,4.96,4.93,4.78,4.81,0,1,0.73,0.06666666666666667,1,1,0,0,1,1,1,0,1,1,0,1,0,1
1,2.0,2.0,1,1,30.2619,-97.76328,3,1.0,2.0,206.0,2,1125,2.0,4.0,1125.0,1125.0,2.0,1125.0,1,482,29,4,4.9,4.92,4.92,4.97,4.97,4.96,4.89,0,1,4.07,0.13333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
